2018-10-18 14:24:48,785: 'a'
2018-10-18 14:24:49,191: 'd'
2018-10-18 14:24:49,517: Key.space
2018-10-18 14:24:49,903: 'b'
2018-10-18 14:24:50,382: 'y'
2018-10-18 14:24:50,997: Key.space
2018-10-18 14:24:51,655: 'h'
2018-10-18 14:24:51,820: 'o'
2018-10-18 14:24:51,969: 't'
2018-10-18 14:24:52,131: Key.space
2018-10-18 14:24:52,786: 'b'
2018-10-18 14:24:53,637: 'u'
2018-10-18 14:24:53,848: 't'
2018-10-18 14:24:54,080: Key.space
2018-10-18 14:24:54,501: 's'
2018-10-18 14:24:54,770: 'o'
2018-10-18 14:24:54,898: 'm'
2018-10-18 14:24:55,148: 'e'
2018-10-18 14:24:55,612: Key.space
2018-10-18 14:24:56,251: 'w'
2018-10-18 14:24:56,664: 'h'
2018-10-18 14:24:56,832: 'a'
2018-10-18 14:24:56,970: 't'
2018-10-18 14:24:57,129: Key.space
2018-10-18 14:24:57,619: 't'
2018-10-18 14:24:57,763: 'h'
2018-10-18 14:24:57,870: 'e'
2018-10-18 14:24:57,970: 'r'
2018-10-18 14:24:58,103: 'e'
2018-10-18 14:24:58,289: Key.space
2018-10-18 14:24:58,776: 'w'
2018-10-18 14:24:58,935: 'e'
2018-10-18 14:24:59,147: Key.space
2018-10-18 14:25:01,195: 'c'
2018-10-18 14:25:01,408: 'a'
2018-10-18 14:25:01,573: 'n'
2018-10-18 14:25:01,798: Key.space
2018-10-18 14:25:02,358: 'o'
2018-10-18 14:25:02,476: 'u'
2018-10-18 14:25:02,604: 't'
2018-10-18 14:25:02,774: Key.space
2018-10-18 14:25:03,455: Key.enter
2018-10-18 14:25:04,884: 'o'
2018-10-18 14:25:05,079: 't'
2018-10-18 14:25:05,223: 'h'
2018-10-18 14:25:05,450: 'e'
2018-10-18 14:25:05,535: 'r'
2018-10-18 14:25:05,619: Key.space
2018-10-18 14:25:06,034: 'w'
2018-10-18 14:25:06,171: 'e'
2018-10-18 14:25:06,324: 'r'
2018-10-18 14:25:06,442: 'e'
2018-10-18 14:25:06,681: Key.space
2018-10-18 14:25:06,887: 'a'
2018-10-18 14:25:07,008: 'l'
2018-10-18 14:25:07,227: 'l'
2018-10-18 14:25:07,533: Key.space
2018-10-18 14:25:08,148: 'y'
2018-10-18 14:25:08,360: 'o'
2018-10-18 14:25:08,534: 'u'
2018-10-18 14:25:08,668: 'r'
2018-10-18 14:25:08,842: Key.space
2018-10-18 14:25:09,240: 'w'
2018-10-18 14:25:09,347: 'h'
2018-10-18 14:25:09,428: 'e'
2018-10-18 14:25:09,596: Key.space
2018-10-18 14:25:10,275: 'n'
2018-10-18 14:25:10,503: Key.space
2018-10-18 14:25:11,452: 'u'
2018-10-18 14:25:13,272: '['
2018-10-18 14:25:18,081: Key.space
2018-10-18 14:25:18,792: 'u'
2018-10-18 14:25:18,934: 's'
2018-10-18 14:25:19,040: 'e'
2018-10-18 14:25:19,251: 'd'
2018-10-18 14:25:19,422: Key.space
2018-10-18 14:25:20,391: 'w'
2018-10-18 14:25:20,559: 'o'
2018-10-18 14:25:20,729: 'r'
2018-10-18 14:25:20,992: 'd'
2018-10-18 14:25:21,284: Key.space
2018-10-18 14:25:22,084: 'h'
2018-10-18 14:25:22,238: 'o'
2018-10-18 14:25:22,306: 'w'
2018-10-18 14:25:22,505: Key.space
2018-10-18 14:25:22,905: 's'
2018-10-18 14:25:23,043: 'a'
2018-10-18 14:25:23,187: 'i'
2018-10-18 14:25:23,362: 'd'
2018-10-18 14:25:23,490: Key.space
2018-10-18 14:25:23,827: 'a'
2018-10-18 14:25:23,896: 'n'
2018-10-18 14:25:27,296: 'o'
2018-10-18 14:25:27,514: 't'
2018-10-18 14:25:27,648: 'h'
2018-10-18 14:25:27,759: 'e'
2018-10-18 14:25:27,843: 'r'
2018-10-18 14:25:27,961: Key.space
2018-10-18 14:25:28,460: 'w'
2018-10-18 14:25:28,683: 'e'
2018-10-18 14:25:28,779: 'r'
2018-10-18 14:25:28,964: 'e'
2018-10-18 14:25:29,159: Key.space
2018-10-18 14:25:29,413: 'a'
2018-10-18 14:25:29,546: 'l'
2018-10-18 14:25:29,754: 'l'
2018-10-18 14:25:29,931: Key.space
2018-10-18 14:25:30,649: 'y'
2018-10-18 14:25:30,807: 'o'
2018-10-18 14:25:30,956: 'u'
2018-10-18 14:25:31,100: 'r'
2018-10-18 14:25:31,281: Key.space
2018-10-18 14:25:31,628: 'w'
2018-10-18 14:25:31,744: 'h'
2018-10-18 14:25:31,875: 'e'
2018-10-18 14:25:31,987: 'n'
2018-10-18 14:25:32,243: Key.space
2018-10-18 14:25:33,848: 'u'
2018-10-18 14:25:34,002: 'p'
2018-10-18 14:25:34,715: Key.space
2018-10-18 14:25:35,228: 'u'
2018-10-18 14:25:35,347: 's'
2018-10-18 14:25:35,415: 'e'
2018-10-18 14:25:35,624: Key.space
2018-10-18 14:25:36,015: 'w'
2018-10-18 14:25:36,164: 'o'
2018-10-18 14:25:36,329: 'r'
2018-10-18 14:25:36,599: 'd'
2018-10-18 14:25:36,742: Key.space
2018-10-18 14:25:37,609: 'h'
2018-10-18 14:25:37,741: 'o'
2018-10-18 14:25:37,827: 'w'
2018-10-18 14:25:38,002: Key.space
2018-10-18 14:25:38,449: 's'
2018-10-18 14:25:38,560: 'a'
2018-10-18 14:25:38,714: 'i'
2018-10-18 14:25:38,868: 'd'
2018-10-18 14:25:39,060: Key.space
2018-10-18 14:25:39,429: 'a'
2018-10-18 14:25:39,524: 'n'
2018-10-18 14:25:40,350: Key.enter
2018-10-18 14:25:41,625: 'e'
2018-10-18 14:25:41,732: 'a'
2018-10-18 14:25:43,077: 'c'
2018-10-18 14:25:43,682: 'h'
2018-10-18 14:25:44,022: Key.space
2018-10-18 14:25:44,365: 's'
2018-10-18 14:25:44,610: 'h'
2018-10-18 14:25:44,931: 'e'
2018-10-18 14:25:45,084: Key.space
2018-10-18 14:25:45,710: 'w'
2018-10-18 14:25:46,338: 'h'
2018-10-18 14:25:46,586: 'i'
2018-10-18 14:25:47,785: 'c'
2018-10-18 14:25:48,112: 'h'
2018-10-18 14:25:48,401: Key.space
2018-10-18 14:25:50,857: 'd'
2018-10-18 14:25:51,185: 'o'
2018-10-18 14:25:51,537: Key.space
2018-10-18 14:25:52,170: 't'
2018-10-18 14:25:52,472: 'h'
2018-10-18 14:25:53,052: 'e'
2018-10-18 14:25:53,223: 'i'
2018-10-18 14:25:53,431: 'r'
2018-10-18 14:25:53,615: Key.space
2018-10-18 14:25:54,257: 't'
2018-10-18 14:25:54,396: 'i'
2018-10-18 14:25:54,707: 'm'
2018-10-18 14:25:54,961: 'e'
2018-10-18 14:25:55,189: Key.space
2018-10-18 14:25:55,544: 'i'
2018-10-18 14:25:56,114: 'f'
2018-10-18 14:25:58,754: Key.space
2018-10-18 14:25:59,815: 'w'
2018-10-18 14:26:00,008: 'i'
2018-10-18 14:26:00,236: 'l'
2018-10-18 14:26:00,451: 'l'
2018-10-18 14:26:00,706: Key.space
2018-10-18 14:26:01,578: 'w'
2018-10-18 14:26:01,709: 'a'
2018-10-18 14:26:02,075: 'y'
2018-10-18 14:26:02,383: Key.space
2018-10-18 14:26:02,808: 'a'
2018-10-18 14:26:03,076: 'b'
2018-10-18 14:26:04,543: 'o'
2018-10-18 14:26:06,016: 'u'
2018-10-18 14:26:06,513: 't'
2018-10-18 14:26:09,396: 'e'
2018-10-18 14:26:09,513: 'a'
2018-10-18 14:26:10,108: 'c'
2018-10-18 14:26:10,624: 'h'
2018-10-18 14:26:11,059: Key.space
2018-10-18 14:26:11,504: 's'
2018-10-18 14:26:11,671: 'h'
2018-10-18 14:26:13,221: 'e'
2018-10-18 14:26:13,382: Key.space
2018-10-18 14:26:14,041: 'w'
2018-10-18 14:26:14,575: 'h'
2018-10-18 14:26:14,986: 'i'
2018-10-18 14:26:15,790: 'c'
2018-10-18 14:26:16,304: 'h'
2018-10-18 14:26:17,129: Key.space
2018-10-18 14:26:17,936: 'd'
2018-10-18 14:26:18,190: 'o'
2018-10-18 14:26:18,385: Key.space
2018-10-18 14:26:18,923: 't'
2018-10-18 14:26:19,427: 'h'
2018-10-18 14:26:19,796: 'e'
2018-10-18 14:26:21,025: 'i'
2018-10-18 14:26:21,938: 'r'
2018-10-18 14:26:22,331: Key.space
2018-10-18 14:26:23,391: 't'
2018-10-18 14:26:25,135: 'i'
2018-10-18 14:26:25,679: 'm'
2018-10-18 14:26:26,558: 'e'
2018-10-18 14:26:27,252: Key.space
2018-10-18 14:26:27,592: 'i'
2018-10-18 14:26:28,594: 'f'
2018-10-18 14:26:28,795: Key.space
2018-10-18 14:26:29,261: 'w'
2018-10-18 14:26:29,645: 'i'
2018-10-18 14:26:30,033: 'l'
2018-10-18 14:26:30,435: 'l'
2018-10-18 14:26:30,823: Key.space
2018-10-18 14:26:31,561: 'a'
2018-10-18 14:26:33,318: 'i'
2018-10-18 14:26:33,916: Key.backspace
2018-10-18 14:26:34,189: Key.backspace
2018-10-18 14:26:35,354: Key.space
2018-10-18 14:26:35,873: 'w'
2018-10-18 14:26:36,022: 'a'
2018-10-18 14:26:36,455: 'y'
2018-10-18 14:26:36,729: Key.space
2018-10-18 14:26:37,195: 'a'
2018-10-18 14:26:37,482: 'b'
2018-10-18 14:26:37,728: 'o'
2018-10-18 14:26:38,031: 'u'
2018-10-18 14:26:38,566: 't'
2018-10-18 14:26:45,263: 'e'
2018-10-18 14:26:45,392: 'a'
2018-10-18 14:26:46,543: 'c'
2018-10-18 14:26:47,019: 'h'
2018-10-18 14:26:47,286: Key.space
2018-10-18 14:26:47,723: 's'
2018-10-18 14:26:47,871: 'h'
2018-10-18 14:26:48,047: 'e'
2018-10-18 14:26:48,195: Key.space
2018-10-18 14:26:48,774: 'w'
2018-10-18 14:26:48,967: 'h'
2018-10-18 14:26:49,312: 'i'
2018-10-18 14:26:49,538: 'c'
2018-10-18 14:26:49,660: 'h'
2018-10-18 14:26:49,836: Key.space
2018-10-18 14:26:50,498: 'd'
2018-10-18 14:26:50,642: 'o'
2018-10-18 14:26:50,810: Key.space
2018-10-18 14:26:51,428: 't'
2018-10-18 14:26:51,792: 'h'
2018-10-18 14:26:52,024: 'e'
2018-10-18 14:26:52,097: 'i'
2018-10-18 14:26:52,290: 'r'
2018-10-18 14:26:52,428: Key.space
2018-10-18 14:26:53,228: 't'
2018-10-18 14:26:53,377: 'i'
2018-10-18 14:26:53,701: 'm'
2018-10-18 14:26:53,906: 'e'
2018-10-18 14:26:53,996: Key.space
2018-10-18 14:26:54,510: 'i'
2018-10-18 14:26:54,659: 'f'
2018-10-18 14:26:54,833: Key.space
2018-10-18 14:26:55,294: 'w'
2018-10-18 14:26:55,433: 'i'
2018-10-18 14:26:55,801: 'l'
2018-10-18 14:26:55,981: 'l'
2018-10-18 14:26:56,076: Key.space
2018-10-18 14:26:57,237: 'w'
2018-10-18 14:26:57,377: 'a'
2018-10-18 14:26:57,634: 'y'
2018-10-18 14:26:57,838: Key.space
2018-10-18 14:26:58,079: 'a'
2018-10-18 14:26:58,285: 'b'
2018-10-18 14:26:58,520: 'o'
2018-10-18 14:26:58,894: 'u'
2018-10-18 14:26:59,230: 't'
2018-10-18 14:26:59,385: Key.space
2018-10-18 14:27:00,908: Key.enter
2018-10-18 14:27:02,761: 'm'
2018-10-18 14:27:02,905: 'a'
2018-10-18 14:27:03,179: 'n'
2018-10-18 14:27:03,836: 'y'
2018-10-18 14:27:04,100: Key.space
2018-10-18 14:27:04,879: 't'
2018-10-18 14:27:05,188: 'h'
2018-10-18 14:27:05,340: 'e'
2018-10-18 14:27:05,442: 'n'
2018-10-18 14:27:05,596: Key.space
2018-10-18 14:27:06,091: 't'
2018-10-18 14:27:06,181: 'h'
2018-10-18 14:27:06,303: 'e'
2018-10-18 14:27:06,505: 'm'
2018-10-18 14:27:06,714: Key.space
2018-10-18 14:27:07,187: 'w'
2018-10-18 14:27:07,406: 'o'
2018-10-18 14:27:07,972: 'u'
2018-10-18 14:27:08,225: 'l'
2018-10-18 14:27:08,458: 'd'
2018-10-18 14:27:08,705: Key.space
2018-10-18 14:27:09,317: 'w'
2018-10-18 14:27:09,507: 'r'
2018-10-18 14:27:09,673: 'i'
2018-10-18 14:27:09,869: 't'
2018-10-18 14:27:10,008: 'e'
2018-10-18 14:27:10,298: Key.space
2018-10-18 14:27:12,408: 'l'
2018-10-18 14:27:12,582: 'i'
2018-10-18 14:27:12,797: 'k'
2018-10-18 14:27:12,941: 'e'
2018-10-18 14:27:13,153: Key.space
2018-10-18 14:27:13,544: 's'
2018-10-18 14:27:13,651: 'o'
2018-10-18 14:27:13,815: Key.space
2018-10-18 14:27:14,219: 't'
2018-10-18 14:27:14,451: 'h'
2018-10-18 14:27:14,701: 'e'
2018-10-18 14:27:14,945: 's'
2018-10-18 14:27:15,035: 'e'
2018-10-18 14:27:15,286: Key.space
2018-10-18 14:27:15,664: 'h'
2018-10-18 14:27:15,801: 'e'
2018-10-18 14:27:15,877: 'r'
2018-10-18 14:27:16,014: Key.space
2018-10-18 14:27:16,255: 'l'
2018-10-18 14:27:16,464: 'o'
2018-10-18 14:27:16,580: 'n'
2018-10-18 14:27:16,812: 'g'
2018-10-18 14:27:17,652: Key.enter
2018-10-18 14:27:19,552: 'm'
2018-10-18 14:27:19,740: 'a'
2018-10-18 14:27:19,885: 'k'
2018-10-18 14:27:20,044: 'e'
2018-10-18 14:27:20,161: Key.space
2018-10-18 14:27:20,465: 't'
2018-10-18 14:27:20,547: 'h'
2018-10-18 14:27:20,745: 'i'
2018-10-18 14:27:20,948: 'n'
2018-10-18 14:27:21,110: 'g'
2018-10-18 14:27:21,227: Key.space
2018-10-18 14:27:21,504: 's'
2018-10-18 14:27:21,642: 'e'
2018-10-18 14:27:21,826: 'e'
2018-10-18 14:27:21,922: Key.space
2018-10-18 14:27:22,334: 'h'
2018-10-18 14:27:22,473: 'i'
2018-10-18 14:27:22,841: 'm'
2018-10-18 14:27:23,036: Key.space
2018-10-18 14:27:23,435: 't'
2018-10-18 14:27:23,572: 'w'
2018-10-18 14:27:23,722: 'o'
2018-10-18 14:27:23,827: Key.space
2018-10-18 14:27:24,109: 'h'
2018-10-18 14:27:24,269: 'a'
2018-10-18 14:27:24,520: 's'
2018-10-18 14:27:24,747: Key.space
2018-10-18 14:27:25,185: 'l'
2018-10-18 14:27:25,576: 'o'
2018-10-18 14:27:25,806: 'o'
2018-10-18 14:27:27,372: 'k'
2018-10-18 14:27:27,597: Key.space
2018-10-18 14:27:28,280: 'm'
2018-10-18 14:27:28,671: 'o'
2018-10-18 14:27:28,830: 'r'
2018-10-18 14:27:28,893: 'e'
2018-10-18 14:27:29,038: Key.space
2018-10-18 14:27:30,125: 'd'
2018-10-18 14:27:30,277: 'a'
2018-10-18 14:27:30,464: 'y'
2018-10-18 14:27:30,682: Key.space
2018-10-18 14:27:31,332: 'c'
2018-10-18 14:27:31,554: 'o'
2018-10-18 14:27:31,895: 'u'
2018-10-18 14:27:32,274: 'l'
2018-10-18 14:27:32,489: 'd'
2018-10-18 14:27:32,689: Key.space
2018-10-18 14:27:33,150: 'g'
2018-10-18 14:27:33,308: 'o'
2018-10-18 14:27:34,233: Key.enter
2018-10-18 14:27:35,828: 'c'
2018-10-18 14:27:35,962: 'o'
2018-10-18 14:27:36,200: 'm'
2018-10-18 14:27:36,317: 'e'
2018-10-18 14:27:36,465: Key.space
2018-10-18 14:27:36,752: 'd'
2018-10-18 14:27:36,869: 'i'
2018-10-18 14:27:36,954: 'd'
2018-10-18 14:27:37,223: Key.space
2018-10-18 14:27:37,631: 'm'
2018-10-18 14:27:37,969: 'h'
2018-10-18 14:27:38,622: Key.space
2018-10-18 14:27:39,050: 's'
2018-10-18 14:27:39,254: 'o'
2018-10-18 14:27:39,452: 'u'
2018-10-18 14:27:39,694: 'n'
2018-10-18 14:27:39,943: 'd'
2018-10-18 14:27:40,107: Key.space
2018-10-18 14:27:40,459: 'n'
2018-10-18 14:27:40,597: 'o'
2018-10-18 14:27:40,756: Key.space
2018-10-18 14:27:41,256: 'm'
2018-10-18 14:27:41,663: 'o'
2018-10-18 14:27:41,848: 's'
2018-10-18 14:27:41,970: 't'
2018-10-18 14:27:42,201: Key.space
2018-10-18 14:27:42,711: 'n'
2018-10-18 14:27:43,047: 'u'
2018-10-18 14:27:43,299: 'm'
2018-10-18 14:27:43,405: 'b'
2018-10-18 14:27:43,560: 'e'
2018-10-18 14:27:43,662: 'r'
2018-10-18 14:27:43,829: Key.space
2018-10-18 14:27:44,146: 'w'
2018-10-18 14:27:44,213: 'h'
2018-10-18 14:27:44,358: 'o'
2018-10-18 14:27:44,569: Key.space
2018-10-18 14:27:44,914: 'o'
2018-10-18 14:27:45,106: 'v'
2018-10-18 14:27:45,243: 'e'
2018-10-18 14:27:45,356: 'r'
2018-10-18 14:27:45,507: Key.space
2018-10-18 14:27:46,857: 'k'
2018-10-18 14:27:47,073: 'n'
2018-10-18 14:27:47,478: 'o'
2018-10-18 14:27:47,778: 'w'
2018-10-18 14:27:51,772: 'c'
2018-10-18 14:27:51,793: 'o'
2018-10-18 14:27:51,948: 'm'
2018-10-18 14:27:52,070: 'e'
2018-10-18 14:27:52,187: Key.space
2018-10-18 14:27:52,602: 'd'
2018-10-18 14:27:52,751: 'i'
2018-10-18 14:27:52,825: 'd'
2018-10-18 14:27:53,057: Key.space
2018-10-18 14:27:53,284: 'm'
2018-10-18 14:27:53,869: 'y'
2018-10-18 14:27:54,134: Key.space
2018-10-18 14:27:54,427: 's'
2018-10-18 14:27:54,575: 'o'
2018-10-18 14:27:55,025: 'u'
2018-10-18 14:27:55,303: 'n'
2018-10-18 14:27:55,531: 'd'
2018-10-18 14:27:55,714: Key.space
2018-10-18 14:27:56,027: 'n'
2018-10-18 14:27:56,160: 'o'
2018-10-18 14:27:56,525: Key.space
2018-10-18 14:27:56,732: 'm'
2018-10-18 14:27:56,870: 'o'
2018-10-18 14:27:56,993: 's'
2018-10-18 14:27:57,088: 't'
2018-10-18 14:27:57,215: Key.space
2018-10-18 14:27:57,545: 'm'
2018-10-18 14:27:58,399: '='
2018-10-18 14:27:59,180: Key.backspace
2018-10-18 14:27:59,453: Key.backspace
2018-10-18 14:28:00,922: 'n'
2018-10-18 14:28:01,798: Key.backspace
2018-10-18 14:28:02,261: Key.space
2018-10-18 14:28:02,688: 'n'
2018-10-18 14:28:02,915: 'u'
2018-10-18 14:28:03,171: 'm'
2018-10-18 14:28:03,350: 'b'
2018-10-18 14:28:03,513: 'e'
2018-10-18 14:28:03,615: 'r'
2018-10-18 14:28:03,731: Key.space
2018-10-18 14:28:04,220: 'w'
2018-10-18 14:28:04,305: 'h'
2018-10-18 14:28:04,466: 'o'
2018-10-18 14:28:04,679: Key.space
2018-10-18 14:28:05,248: 'o'
2018-10-18 14:28:05,402: 'v'
2018-10-18 14:28:05,545: 'e'
2018-10-18 14:28:05,646: 'r'
2018-10-18 14:28:05,789: Key.space
2018-10-18 14:28:06,276: 'k'
2018-10-18 14:28:06,426: 'n'
2018-10-18 14:28:06,611: 'o'
2018-10-18 14:28:06,842: 'w'
2018-10-18 14:28:07,029: Key.space
2018-10-18 14:28:10,712: 'c'
2018-10-18 14:28:10,871: 'o'
2018-10-18 14:28:10,992: 'm'
2018-10-18 14:28:11,115: 'e'
2018-10-18 14:28:11,236: Key.space
2018-10-18 14:28:11,630: 'd'
2018-10-18 14:28:11,753: 'i'
2018-10-18 14:28:11,821: 'd'
2018-10-18 14:28:11,970: Key.space
2018-10-18 14:28:12,709: 'm'
2018-10-18 14:28:14,182: 'y'
2018-10-18 14:28:14,488: Key.space
2018-10-18 14:28:14,888: 's'
2018-10-18 14:28:15,068: 'o'
2018-10-18 14:28:15,343: 'u'
2018-10-18 14:28:15,835: 'n'
2018-10-18 14:28:16,148: 'd'
2018-10-18 14:28:16,243: Key.space
2018-10-18 14:28:16,713: 'n'
2018-10-18 14:28:16,830: 'o'
2018-10-18 14:28:17,004: Key.space
2018-10-18 14:28:17,295: 'm'
2018-10-18 14:28:17,466: 'o'
2018-10-18 14:28:17,765: 's'
2018-10-18 14:28:17,898: 't'
2018-10-18 14:28:18,013: Key.space
2018-10-18 14:28:18,402: 'n'
2018-10-18 14:28:18,773: 'u'
2018-10-18 14:28:19,030: 'm'
2018-10-18 14:28:19,120: 'b'
2018-10-18 14:28:19,288: 'e'
2018-10-18 14:28:19,373: 'r'
2018-10-18 14:28:19,464: Key.space
2018-10-18 14:28:19,766: 'w'
2018-10-18 14:28:19,857: 'h'
2018-10-18 14:28:19,980: 'o'
2018-10-18 14:28:20,151: Key.space
2018-10-18 14:28:20,464: 'o'
2018-10-18 14:28:20,542: 'v'
2018-10-18 14:28:20,686: 'e'
2018-10-18 14:28:20,802: 'r'
2018-10-18 14:28:20,914: Key.space
2018-10-18 14:28:21,974: 'k'
2018-10-18 14:28:22,308: 'n'
2018-10-18 14:28:22,473: 'o'
2018-10-18 14:28:22,615: 'w'
2018-10-18 14:28:24,000: Key.enter
2018-10-18 14:28:25,467: 'w'
2018-10-18 14:28:25,626: 'a'
2018-10-18 14:28:26,037: 'y'
2018-10-18 14:28:26,598: Key.backspace
2018-10-18 14:28:27,496: 't'
2018-10-18 14:28:27,650: 'e'
2018-10-18 14:28:27,771: 'r'
2018-10-18 14:28:27,933: Key.space
2018-10-18 14:28:28,471: 't'
2018-10-18 14:28:28,582: 'h'
2018-10-18 14:28:28,655: 'a'
2018-10-18 14:28:28,831: 'n'
2018-10-18 14:28:29,104: Key.space
2018-10-18 14:28:29,356: 'c'
2018-10-18 14:28:29,489: 'a'
2018-10-18 14:28:29,589: 'l'
2018-10-18 14:28:29,760: 'l'
2018-10-18 14:28:29,892: Key.space
2018-10-18 14:28:30,225: 'f'
2018-10-18 14:28:30,424: 'i'
2018-10-18 14:28:30,551: 'r'
2018-10-18 14:28:30,684: 's'
2018-10-18 14:28:30,864: Key.space
2018-10-18 14:28:31,625: Key.backspace
2018-10-18 14:28:32,342: 't'
2018-10-18 14:28:32,698: Key.space
2018-10-18 14:28:33,234: 'p'
2018-10-18 14:28:33,405: 'e'
2018-10-18 14:28:33,864: 'o'
2018-10-18 14:28:34,137: 'p'
2018-10-18 14:28:34,264: 'l'
2018-10-18 14:28:34,821: 'e'
2018-10-18 14:28:34,988: Key.space
2018-10-18 14:28:35,612: 'm'
2018-10-18 14:28:35,807: 'a'
2018-10-18 14:28:36,115: 'y'
2018-10-18 14:28:36,291: Key.space
2018-10-18 14:28:36,718: 'd'
2018-10-18 14:28:36,856: 'o'
2018-10-18 14:28:37,011: 'w'
2018-10-18 14:28:37,089: 'n'
2018-10-18 14:28:37,256: Key.space
2018-10-18 14:28:37,909: 's'
2018-10-18 14:28:37,971: 'i'
2018-10-18 14:28:38,227: 'd'
2018-10-18 14:28:38,401: 'e'
2018-10-18 14:28:38,533: Key.space
2018-10-18 14:28:39,145: 'b'
2018-10-18 14:28:39,271: 'e'
2018-10-18 14:28:39,433: 'e'
2018-10-18 14:28:39,585: 'n'
2018-10-18 14:28:40,645: Key.enter
2018-10-18 14:28:42,174: 'n'
2018-10-18 14:28:42,495: 'o'
2018-10-18 14:28:42,659: 'w'
2018-10-18 14:28:42,844: Key.space
2018-10-18 14:28:43,170: 'f'
2018-10-18 14:28:43,274: 'i'
2018-10-18 14:28:43,349: 'n'
2018-10-18 14:28:43,450: 'd'
2018-10-18 14:28:43,694: Key.space
2018-10-18 14:28:43,938: 'a'
2018-10-18 14:28:44,034: 'n'
2018-10-18 14:28:44,263: 'y'
2018-10-18 14:28:44,476: Key.space
2018-10-18 14:28:44,873: 'n'
2018-10-18 14:28:45,022: 'e'
2018-10-18 14:28:45,149: 'w'
2018-10-18 14:28:45,249: Key.space
2018-10-18 14:28:45,665: 'w'
2018-10-18 14:28:45,771: 'o'
2018-10-18 14:28:46,018: 'r'
2018-10-18 14:28:46,133: 'k'
2018-10-18 14:28:46,266: Key.space
2018-10-18 14:28:46,699: 'p'
2018-10-18 14:28:47,056: 'a'
2018-10-18 14:28:47,310: 'r'
2018-10-18 14:28:47,774: 't'
2018-10-18 14:28:47,930: Key.space
2018-10-18 14:28:48,270: 't'
2018-10-18 14:28:48,376: 'a'
2018-10-18 14:28:48,567: 'k'
2018-10-18 14:28:48,678: 'e'
2018-10-18 14:28:48,773: Key.space
2018-10-18 14:28:49,246: 'g'
2018-10-18 14:28:49,342: 'e'
2018-10-18 14:28:49,449: 't'
2018-10-18 14:28:49,569: Key.space
2018-10-18 14:28:50,084: 'p'
2018-10-18 14:28:50,539: 'l'
2018-10-18 14:28:50,736: 'a'
2018-10-18 14:28:51,085: 'c'
2018-10-18 14:28:51,423: 'e'
2018-10-18 14:28:51,534: Key.space
2018-10-18 14:28:52,145: 'm'
2018-10-18 14:28:52,306: 'a'
2018-10-18 14:28:52,561: 'd'
2018-10-18 14:28:52,732: 'e'
2018-10-18 14:28:53,262: Key.enter
2018-10-18 14:28:54,514: 'l'
2018-10-18 14:28:54,689: 'i'
2018-10-18 14:28:54,833: 'v'
2018-10-18 14:28:54,885: 'e'
2018-10-18 14:28:55,035: Key.space
2018-10-18 14:28:55,306: 'w'
2018-10-18 14:28:55,440: 'h'
2018-10-18 14:28:55,572: 'e'
2018-10-18 14:28:55,641: 'r'
2018-10-18 14:28:55,758: 'e'
2018-10-18 14:28:55,870: Key.space
2018-10-18 14:28:56,390: 'a'
2018-10-18 14:28:56,690: 'f'
2018-10-18 14:28:56,979: 't'
2018-10-18 14:28:57,090: 'e'
